PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
2221,9,1,9,0,2,2,0,0,0,641427,R,CF,field_out,InPlay,6.686930179595947,0.09446799755096436,2605.949951171875,92.76409912109375,-0.6717259883880615,6.041230201721191,5.630000114440918,1.909980058670044,-6.674709796905518,1.1041100025177002,2.0255699157714844
1313,9,2,1,1,0,0,0,0,0,641427,R,CF,field_out,InPlay,8.029609680175781,-0.9614970088005066,2686.949951171875,92.94110107421875,-0.7433739900588989,6.093440055847168,5.610000133514404,0.7256019711494446,-5.6714301109313965,0.017768999561667442,2.8639400005340576
1358,9,3,1,2,0,0,0,0,0,641427,R,CB,,StrikeSwinging,-12.097000122070312,2.111299991607666,2763.949951171875,84.83489990234375,-0.9477609992027283,6.069690227508545,5.5,1.4079500436782837,-9.562589645385742,0.18210099637508392,1.566230058670044
1314,9,3,2,2,0,1,0,0,0,641427,R,CB,,FoulBall,-11.668899536132812,1.6953599452972412,2799.949951171875,84.71549987792969,-0.8854029774665833,6.086180210113525,5.570000171661377,0.18509599566459656,-8.923830032348633,-0.8607209920883179,2.136270046234131
897,9,3,3,2,0,2,0,0,0,641427,R,CB,single,InPlay,-16.509199142456055,8.092670440673828,2812.949951171875,83.60030364990234,-0.8408269882202148,6.07144021987915,5.650000095367432,2.3778998851776123,-10.026700019836426,0.668241024017334,1.5651400089263916
1468,9,4,1,2,0,0,1,0,0,641427,R,CB,,FoulBall,-11.368800163269043,-1.1597199440002441,2676.949951171875,83.23680114746094,-0.7616429924964905,6.201200008392334,5.489999771118164,0.40620699524879456,-9.525670051574707,-0.2809149920940399,1.7831300497055054
1469,9,4,2,2,0,1,1,0,0,641427,R,CB,,BallCalled,-13.128199577331543,-0.643064022064209,2749.949951171875,83.24549865722656,-0.6661440134048462,6.1538801193237305,5.380000114440918,1.1672300100326538,-10.131600379943848,0.48200398683547974,1.2635899782180786
2004,9,4,3,2,1,1,1,0,0,641427,R,FB,stolen_base_2b,BallCalled,13.962400436401367,-10.729499816894531,2483.949951171875,95.01080322265625,-0.7648730278015137,5.999599933624268,5.559999942779541,0.6009560227394104,-4.785009860992432,0.7357919812202454,3.0198700428009033
125,9,4,4,2,2,1,0,1,0,641427,R,CB,,FoulBall,-9.36262035369873,2.9517900943756104,2617.949951171875,83.6603012084961,-0.7666460275650024,6.13824987411499,5.46999979019165,0.3317750096321106,-8.826029777526855,-0.7135829925537109,2.1363000869750977
1315,9,4,5,2,2,2,0,1,0,641427,R,FB,,FoulBall,14.359800338745117,-10.401300430297852,2428.949951171875,94.73590087890625,-0.8832190036773682,5.9328999519348145,5.510000228881836,-0.08741080015897751,-3.8172800540924072,-0.05918470025062561,3.820349931716919
898,9,4,6,2,2,2,0,1,0,641427,R,CB,strikeout,StrikeSwinging,-8.839570045471191,6.473450183868408,2727.949951171875,84.3938980102539,-0.8291100263595581,6.066770076751709,5.5,1.3909800052642822,-8.556469917297363,-0.0973614975810051,2.294569969177246
6270,1,1,1,0,0,0,0,0,0,682227,L,FB,,StrikeCalled,16.486600875854492,11.440799713134766,1998.6500244140625,92.28880310058594,0.22502799332141876,6.64093017578125,5.75,0.7009429931640625,-6.790070056915283,-0.11476399749517441,1.6641299724578857
6422,1,1,2,0,0,1,0,0,0,682227,L,CF,,BallCalled,7.986199855804443,0.10402099788188934,2235.64990234375,90.63690185546875,0.4257879853248596,6.541860103607178,5.889999866485596,-1.8746299743652344,-7.924910068511963,-1.3265800476074219,1.2998000383377075
6436,1,1,3,0,1,1,0,0,0,682227,L,CB,,BallCalled,-15.081999778747559,-9.988409996032715,2658.64990234375,74.1344985961914,0.29608601331710815,6.703660011291504,5.690000057220459,-2.404710054397583,-11.607099533081055,-1.0740200281143188,1.4505200386047363
6698,1,1,4,0,2,1,0,0,0,682227,L,FB,,BallCalled,17.143699645996094,8.409370422363281,1973.6500244140625,91.44599914550781,0.2740199863910675,6.6363701820373535,5.809999942779541,-0.8558170199394226,-5.928830146789551,-1.255370020866394,2.4751598834991455
9039,1,1,5,0,3,1,0,0,0,682227,L,FB,walk,BallCalled,18.450199127197266,9.564249992370605,2275.64990234375,91.58309936523438,0.2533169984817505,6.586289882659912,5.920000076293945,-1.312790036201477,-8.464249610900879,-1.8067200183868408,-0.058717601001262665
8127,1,2,1,0,0,0,1,0,0,682227,L,CH,,StrikeCalled,5.2270002365112305,17.768800735473633,1593.6500244140625,83.9072036743164,0.6072710156440735,6.44890022277832,5.960000038146973,0.9649199843406677,-7.772089958190918,-0.046506501734256744,2.1575300693511963
8128,1,2,2,0,0,1,1,0,0,682227,L,FB,field_out,InPlay,18.53420066833496,11.850500106811523,2281.64990234375,92.03620147705078,0.2241930067539215,6.690529823303223,5.75,0.6722930073738098,-5.00875997543335,-0.18788699805736542,3.28941011428833
6826,1,3,1,1,0,0,1,0,0,682227,L,SW,,BallCalled,8.731619834899902,-6.56633996963501,2412.64990234375,81.39299774169922,0.5313140153884888,6.535669803619385,5.739999771118164,-1.956339955329895,-5.329860210418701,-0.717199981212616,4.487040042877197
7222,1,3,2,1,1,0,1,0,0,682227,L,CF,grounded_into_double_play,InPlay,9.684769630432129,0.12263999879360199,2354.64990234375,88.8729019165039,0.4351879954338074,6.517280101776123,5.860000133514404,-0.8213980197906494,-7.065169811248779,-0.3395389914512634,2.1126201152801514
8431,2,1,1,0,0,0,0,0,0,682227,L,SW,,BallCalled,4.431580066680908,-10.31980037689209,2469.64990234375,81.55889892578125,0.6807810068130493,6.569570064544678,5.590000152587891,-1.7960100173950195,-6.4528398513793945,-0.09964720159769058,3.7729499340057373
6827,2,1,2,0,1,0,0,0,0,682227,L,CF,single,InPlay,5.167779922485352,-2.6636500358581543,2391.64990234375,88.1270980834961,0.5712050199508667,6.4766998291015625,5.920000076293945,-1.2534600496292114,-8.059860229492188,-0.36188000440597534,1.554069995880127
8368,2,2,1,0,0,0,1,0,0,682227,L,CF,,FoulBall,4.991849899291992,-2.7575299739837646,2521.64990234375,88.00509643554688,0.44705501198768616,6.527289867401123,5.920000076293945,-1.2305500507354736,-7.340109825134277,-0.45765000581741333,2.2644999027252197
6437,2,2,2,0,0,1,1,0,0,682227,L,CH,,BallCalled,1.3707900047302246,12.86299991607666,1583.6500244140625,84.96029663085938,0.5737640261650085,6.377779960632324,5.659999847412109,0.002435619942843914,-9.855620384216309,-0.5393249988555908,0.3045780062675476
7074,2,2,3,0,1,1,0,1,0,682227,L,CF,,FoulBall,3.905129909515381,-3.6147000789642334,2474.64990234375,88.20179748535156,0.5638759732246399,6.585700035095215,5.889999866485596,-1.5863399505615234,-7.262360095977783,-0.5958430171012878,2.5336101055145264
6828,2,2,4,0,1,2,0,1,0,682227,L,FB,strikeout,StrikeSwinging,18.624000549316406,6.789450168609619,2263.64990234375,93.38200378417969,0.22922000288963318,6.663750171661377,5.659999847412109,-0.03354160115122795,-4.54964017868042,-0.3947499990463257,3.576080083847046
6829,2,3,1,1,0,0,0,1,0,682227,L,CF,,StrikeCalled,5.658070087432861,-3.210669994354248,2399.64990234375,87.27239990234375,0.5026090145111084,6.619840145111084,5.559999942779541,-0.4805009961128235,-6.681879997253418,0.33156898617744446,3.004319906234741
6438,2,3,2,1,0,1,0,1,0,682227,L,CB,,FoulBall,-17.587400436401367,-11.327799797058105,2679.64990234375,74.5833969116211,0.22246399521827698,6.740250110626221,5.53000020980835,-1.6909600496292114,-11.553299903869629,-0.3666499853134155,1.7750200033187866
9195,2,3,3,1,0,2,0,1,0,682227,L,SW,,BallCalled,0.760699987411499,-13.901700019836426,2694.64990234375,83.4636001586914,0.5736759901046753,6.48399019241333,5.880000114440918,-3.67113995552063,-8.983449935913086,-1.6247600317001343,1.491960048675537
6423,2,3,4,1,1,2,0,1,0,682227,L,FB,,BallCalled,17.80820083618164,6.662909984588623,2210.64990234375,92.81790161132812,0.16255900263786316,6.732180118560791,5.670000076293945,0.399946004152298,-4.21258020401001,-0.04669230058789253,4.07928991317749
8129,2,3,5,1,2,2,0,1,0,682227,L,FB,field_out,InPlay,15.418000221252441,8.517959594726562,2118.64990234375,92.50440216064453,0.07123299688100815,6.59630012512207,6.019999980926514,-0.729561984539032,-6.071549892425537,-1.3494700193405151,2.4089200496673584
7223,2,4,1,2,0,0,0,1,0,682227,L,CF,home_run,InPlay,5.441549777984619,-1.9942500591278076,2421.64990234375,88.38929748535156,0.4314729869365692,6.494919776916504,5.630000114440918,-0.43344101309776306,-6.915040016174316,0.20044900476932526,2.6394100189208984
7075,2,5,1,2,0,0,0,0,0,682227,L,CB,,StrikeCalled,-18.71820068359375,-12.711099624633789,2694.64990234375,73.30159759521484,0.21343499422073364,6.733489990234375,5.849999904632568,-1.706719994544983,-10.617899894714355,-0.2595050036907196,2.9498400688171387
6439,2,5,2,2,0,1,0,0,0,682227,L,FB,,FoulBall,17.8341007232666,10.116900444030762,2137.64990234375,92.8667984008789,0.1832360029220581,6.646510124206543,5.71999979019165,1.0887600183486938,-4.953120231628418,0.3128249943256378,3.3027400970458984
6440,2,5,3,2,0,2,0,0,0,682227,L,CH,field_out,InPlay,9.01686954498291,11.768400192260742,1550.6500244140625,84.45349884033203,0.4470269978046417,6.442460060119629,6.110000133514404,1.1800299882888794,-7.423980236053467,0.5119320154190063,2.1137099266052246
6424,3,1,1,0,0,0,0,0,0,682227,L,CB,,StrikeCalled,-19.423799514770508,-16.394500732421875,2726.64990234375,72.5510025024414,0.25769299268722534,6.817820072174072,5.710000038146973,-2.526779890060425,-11.608200073242188,-0.6490960121154785,2.3518199920654297
7139,3,1,2,0,0,1,0,0,0,682227,L,CH,,StrikeSwinging,6.130080223083496,17.690000534057617,1575.6500244140625,83.1427993774414,0.5151739716529846,6.430819988250732,5.769999980926514,2.228679895401001,-7.413549900054932,1.038789987564087,2.5232698917388916
7977,3,1,3,0,0,2,0,0,0,682227,L,CB,,BallCalled,-19.499000549316406,-14.980299949645996,2791.64990234375,74.4092025756836,0.16804799437522888,6.724140167236328,6.059999942779541,-3.466670036315918,-11.942899703979492,-1.7137800455093384,1.7407399415969849
7153,3,1,4,0,1,2,0,0,0,682227,L,FB,field_out,InPlay,18.48189926147461,7.522019863128662,2195.64990234375,92.26110076904297,0.2323489934206009,6.646100044250488,5.710000038146973,-0.026256199926137924,-4.780509948730469,-0.4518190026283264,3.4508700370788574
6441,3,2,1,1,0,0,0,0,0,682227,L,CB,,BallCalled,-20.72439956665039,-12.771599769592285,2726.64990234375,72.89800262451172,0.21100899577140808,6.724820137023926,5.960000038146973,-3.3620998859405518,-13.842499732971191,-1.7716699838638306,0.20001700520515442
7225,3,2,2,1,1,0,0,0,0,682227,L,SW,,BallCalled,7.14749002456665,-12.429800033569336,2397.64990234375,81.34030151367188,0.5657569766044617,6.432250022888184,5.980000019073486,-3.253999948501587,-7.389570236206055,-1.3700599670410156,2.5604300498962402
7154,3,2,3,1,2,0,0,0,0,682227,L,FB,,StrikeCalled,18.22279930114746,6.91379976272583,2122.64990234375,91.47119903564453,0.21031799912452698,6.519179821014404,6.039999961853027,-0.4756290018558502,-6.038259983062744,-0.8361740112304688,2.19569993019104
7226,3,2,4,1,2,1,0,0,0,682227,L,FB,,FoulBall,20.185199737548828,6.556039810180664,2219.64990234375,92.5426025390625,0.18273800611495972,6.603050231933594,5.840000152587891,-0.45409199595451355,-5.7557902336120605,-0.8154910206794739,2.32069993019104
7979,3,2,5,1,2,2,0,0,0,682227,L,CF,,FoulBall,4.0711798667907715,-4.14277982711792,2429.64990234375,89.24400329589844,0.4873639941215515,6.526790142059326,5.760000228881836,-1.0795400142669678,-6.765470027923584,-0.15724000334739685,2.873379945755005
6442,3,2,6,1,2,2,0,0,0,682227,L,CH,strikeout,StrikeSwinging,2.534820079803467,15.84060001373291,1726.6500244140625,83.70210266113281,0.43518000841140747,6.358709812164307,5.78000020980835,0.5724130272865295,-9.616640090942383,-0.4190959930419922,0.6105200052261353
8132,3,3,1,2,0,0,0,0,0,682227,L,CF,single,InPlay,5.269909858703613,-3.477799892425537,2272.64990234375,87.23739624023438,0.47413700819015503,6.501200199127197,5.679999828338623,-0.89901202917099,-7.338500022888184,-0.06233390048146248,2.3229000568389893
7277,3,4,1,2,0,0,1,0,0,682227,L,CH,,BallCalled,10.802200317382812,8.19044017791748,1506.6500244140625,83.30940246582031,0.4390850067138672,6.3142900466918945,5.809999942779541,-1.448830008506775,-7.895599842071533,-1.6249200105667114,1.4543499946594238
7305,3,4,2,2,1,0,1,0,0,682227,L,CF,,BallCalled,4.0973801612854,-2.9445900917053223,2259.64990234375,86.34410095214844,0.3721109926700592,6.695670127868652,5.449999809265137,-2.2108700275421143,-8.731860160827637,-1.4450199604034424,1.3216400146484375
8133,3,4,3,2,2,0,1,0,0,682227,L,CF,,StrikeCalled,4.1707000732421875,-4.731979846954346,2419.64990234375,86.68229675292969,0.47800201177597046,6.507699966430664,5.690000057220459,-0.61245197057724,-7.491000175476074,0.3168410062789917,2.2985100746154785
6425,3,4,4,2,2,1,1,0,0,682227,L,CF,force_out,InPlay,5.888460159301758,-2.100719928741455,2302.64990234375,87.21070098876953,0.46882399916648865,6.443190097808838,5.940000057220459,-0.7678830027580261,-7.290860176086426,-0.06242720037698746,2.2192800045013428
7306,4,1,1,0,0,0,0,0,0,682227,L,SW,,StrikeCalled,-3.020430088043213,-16.730199813842773,2496.64990234375,80.80760192871094,0.6001750230789185,6.491189956665039,5.980000019073486,-2.926039934158325,-8.611700057983398,-0.654670000076294,2.3977200984954834
8134,4,1,2,0,0,1,0,0,0,682227,L,FB,single,InPlay,12.42490005493164,12.905799865722656,2105.64990234375,92.65149688720703,0.2760069966316223,6.574289798736572,5.949999809265137,1.5852099657058716,-6.879799842834473,0.6204509735107422,1.896209955215454
8435,4,2,1,0,0,0,1,0,0,682227,L,CB,,StrikeCalled,-21.33489990234375,-13.06089973449707,2666.64990234375,71.53980255126953,0.26378899812698364,6.784800052642822,5.920000076293945,-1.7832900285720825,-12.244999885559082,-0.24216000735759735,1.9535399675369263
7076,4,2,2,0,0,1,1,0,0,682227,L,CF,,StrikeCalled,5.21081018447876,-4.390689849853516,2465.64990234375,88.24629974365234,0.3685399889945984,6.622429847717285,5.71999979019165,-1.189869999885559,-6.739270210266113,-0.35769400000572205,2.9741299152374268
6831,4,2,3,0,0,2,1,0,0,682227,L,SW,strikeout,StrikeSwinging,1.0890300273895264,-15.07349967956543,2565.64990234375,81.83180236816406,0.48963698744773865,6.476250171661377,5.980000019073486,-3.4498400688171387,-8.151020050048828,-1.400480031967163,2.3402700424194336
7278,4,3,1,1,0,0,1,0,0,682227,L,CB,,BallCalled,-15.768799781799316,-10.686100006103516,2539.64990234375,71.39299774169922,0.212008997797966,6.922220230102539,5.78000020980835,-2.77101993560791,-13.785499572753906,-1.4268499612808228,0.05646419897675514
6426,4,3,2,1,1,0,1,0,0,682227,L,CH,,StrikeCalled,5.028540134429932,13.57509994506836,1563.6500244140625,83.54080200195312,0.5321599841117859,6.424620151519775,6.010000228881836,0.3849410116672516,-8.17411994934082,-0.29790300130844116,1.8270000219345093
7140,4,3,3,1,1,1,1,0,0,682227,L,CF,fielders_choice,InPlay,7.477670192718506,-2.5836000442504883,2403.64990234375,89.99539947509766,0.31559398770332336,6.506579875946045,5.760000228881836,-1.8709800243377686,-6.935029983520508,-1.2033599615097046,2.3240299224853516
6832,4,4,1,1,0,0,0,1,1,682227,L,CH,,StrikeSwinging,-1.0075299739837646,14.693699836730957,1561.6500244140625,85.63200378417969,0.49610498547554016,6.331570148468018,6.139999866485596,1.088819980621338,-9.622819900512695,0.2185090035200119,0.7343860268592834
7228,4,4,2,1,0,1,0,1,1,682227,L,CH,,BallCalled,4.212550163269043,16.155399322509766,1719.6500244140625,86.67340087890625,0.530942976474762,6.360040187835693,6.019999980926514,0.3272320032119751,-9.631699562072754,-0.5730149745941162,0.17917099595069885
8135,4,4,3,1,1,1,0,1,1,682227,L,FB,,BallCalled,17.966999053955078,4.464119911193848,2237.64990234375,93.56759643554688,0.07549799978733063,6.588809967041016,6.019999980926514,-0.1607860028743744,-3.9276199340820312,-0.4637080132961273,4.126840114593506
7309,4,4,4,1,2,1,0,1,1,682227,L,SW,,BallCalled,-3.0691099166870117,-18.398300170898438,2689.64990234375,80.61699676513672,0.6214600205421448,6.450550079345703,5.710000038146973,-3.59837007522583,-8.668780326843262,-1.131309986114502,2.3082799911499023
6443,4,4,5,1,3,1,0,1,1,682227,L,CH,walk,BallCalled,2.871880054473877,15.82390022277832,1647.6500244140625,84.09880065917969,0.5371969938278198,6.277790069580078,6.170000076293945,1.015030026435852,-9.465780258178711,0.08977489918470383,0.6243230104446411
7279,4,5,1,1,0,0,1,1,1,682227,L,CF,field_out,InPlay,6.902740001678467,-4.175920009613037,2323.64990234375,89.87000274658203,0.49328601360321045,6.50324010848999,5.880000114440918,-1.1668000221252441,-6.746930122375488,-0.23010000586509705,2.5261600017547607
7229,4,6,1,2,0,0,0,1,1,682227,L,SW,,BallCalled,12.154500007629395,-4.819799900054932,2394.64990234375,81.12300109863281,0.5704789757728577,6.462349891662598,5.699999809265137,-0.31934499740600586,-5.476240158081055,0.6903529763221741,3.9123198986053467
6444,4,6,2,2,1,0,0,1,1,682227,L,CF,,FoulBall,5.236350059509277,-2.7001700401306152,2370.64990234375,87.44519805908203,0.423442006111145,6.543169975280762,5.809999942779541,-1.1021699905395508,-7.532949924468994,-0.36780300736427307,2.163170099258423
7077,4,6,3,2,1,1,0,1,1,682227,L,CF,,StrikeSwinging,5.368710041046143,-3.3545899391174316,2405.64990234375,87.497802734375,0.3954319953918457,6.544539928436279,5.739999771118164,-1.1107499599456787,-5.941400051116943,-0.34915199875831604,3.619810104370117
6833,4,6,4,2,1,2,0,1,1,682227,L,SW,strikeout,FoulBall,-3.195889949798584,-15.101200103759766,2381.64990234375,82.24479675292969,0.5826230049133301,6.481019973754883,6.03000020980835,-2.708899974822998,-8.867659568786621,-0.6131240129470825,2.0127499103546143
8437,5,1,1,0,0,0,0,0,0,682227,L,SW,,BallCalled,-3.035370111465454,-17.653900146484375,2538.64990234375,80.0645980834961,0.6391879916191101,6.402589797973633,5.75,-3.285680055618286,-10.408900260925293,-0.8698239922523499,0.7498829960823059
8136,5,1,2,0,1,0,0,0,0,682227,L,CF,field_out,InPlay,5.172820091247559,-4.463250160217285,2326.64990234375,87.1946029663086,0.5816119909286499,6.451519966125488,5.78000020980835,-1.5003299713134766,-7.842919826507568,-0.4258590042591095,1.8532500267028809
8444,5,2,1,1,0,0,0,0,0,682227,L,FB,,StrikeCalled,18.821399688720703,12.853599548339844,2214.64990234375,93.04010009765625,0.26268500089645386,6.574860095977783,6.110000133514404,0.4234449863433838,-6.221680164337158,-0.4709849953651428,1.9392900466918945
6427,5,2,2,1,0,1,0,0,0,682227,L,CB,,StrikeCalled,-20.439599990844727,-10.067899703979492,2649.64990234375,72.16230010986328,0.22784100472927094,6.694389820098877,5.820000171661377,-0.7701860070228577,-11.60949993133545,0.3964090049266815,2.3237600326538086
6834,5,2,3,1,0,2,0,0,0,682227,L,SW,,FoulBall,-4.915209770202637,-17.322999954223633,2562.64990234375,77.31539916992188,0.7167959809303284,6.393060207366943,6.059999942779541,-2.7283198833465576,-10.722200393676758,-0.28933098912239075,0.8755589723587036
7078,5,2,4,1,0,2,0,0,0,682227,L,FB,,BallCalled,18.88330078125,9.034990310668945,2215.64990234375,93.74729919433594,0.2777000069618225,6.60237979888916,6.099999904632568,0.7042989730834961,-3.8867499828338623,0.13816200196743011,4.10237979888916
7256,5,2,5,1,1,2,0,0,0,682227,L,CH,strikeout,StrikeSwinging,2.4358301162719727,12.027199745178223,1379.6500244140625,84.93710327148438,0.4777809977531433,6.306849956512451,5.96999979019165,-0.0161943007260561,-8.663209915161133,-0.5936539769172668,1.4056700468063354
6445,5,3,1,2,0,0,0,0,0,682227,L,CB,,StrikeCalled,-17.673599243164062,-13.540399551391602,2550.64990234375,72.00330352783203,0.21304599940776825,6.738550186157227,6.210000038146973,-0.5325369834899902,-11.466500282287598,0.904030978679657,2.2138800621032715
7982,5,3,2,2,0,1,0,0,0,682227,L,SW,field_out,InPlay,-2.740730047225952,-14.23960018157959,2527.64990234375,79.54920196533203,0.6256330013275146,6.391149997711182,5.860000133514404,-2.5869901180267334,-8.989299774169922,-0.5344319939613342,2.0546600818634033
6835,6,1,1,0,0,0,0,0,0,682227,L,CB,,BallCalled,-18.439599990844727,-11.3125,2633.64990234375,71.96080017089844,0.3799760043621063,6.7955498695373535,5.78000020980835,0.19453200697898865,-9.709620475769043,1.551550030708313,4.074510097503662
6446,6,1,2,0,1,0,0,0,0,682227,L,SW,,FoulBall,-1.855370044708252,-15.702500343322754,2528.64990234375,79.82499694824219,0.59648597240448,6.445310115814209,6.119999885559082,-1.865939974784851,-7.672900199890137,0.24370799958705902,3.2574799060821533
7310,6,1,3,0,1,1,0,0,0,682227,L,CB,,FoulBall,-18.674699783325195,-14.152299880981445,2649.64990234375,73.55829620361328,0.27053698897361755,6.671840190887451,5.769999980926514,-1.384220004081726,-11.73449993133545,0.22379499673843384,1.8108199834823608
6836,6,1,4,0,1,2,0,0,0,682227,L,CH,strikeout,StrikeSwinging,0.8330199718475342,14.843299865722656,1537.6500244140625,83.69409942626953,0.5512740015983582,6.248680114746094,6.119999885559082,0.28309598565101624,-8.5903902053833,-0.4787119925022125,1.5751299858093262
7311,6,2,1,1,0,0,0,0,0,682227,L,CF,,BallCalled,4.73006010055542,-5.417140007019043,2497.64990234375,87.37310028076172,0.49169498682022095,6.461979866027832,5.869999885559082,-2.2938899993896484,-8.898429870605469,-1.1726499795913696,0.8154270052909851
7257,6,2,2,1,1,0,0,0,0,682227,L,CF,field_out,InPlay,2.9415600299835205,-0.6370739936828613,2239.64990234375,87.89019775390625,0.4651780128479004,6.4133100509643555,6.059999942779541,-1.0204600095748901,-6.808080196380615,-0.4242289960384369,2.9072000980377197
7141,6,3,1,2,0,0,0,0,0,682227,L,FB,,BallCalled,13.963700294494629,10.425299644470215,2165.64990234375,93.69930267333984,0.14740200340747833,6.500269889831543,5.880000114440918,1.1413300037384033,-4.804450035095215,0.2986910045146942,3.559340000152588
7142,6,3,2,2,1,0,0,0,0,682227,L,FB,,StrikeCalled,16.99169921875,9.255020141601562,2136.64990234375,92.67340087890625,0.15542499721050262,6.486649990081787,6.059999942779541,0.24532000720500946,-6.030930042266846,-0.42379701137542725,2.180259943008423
7312,6,3,3,2,1,1,0,0,0,682227,L,CF,,BallCalled,5.311880111694336,-3.9078400135040283,2331.64990234375,88.9541015625,0.34821900725364685,6.378890037536621,5.820000171661377,-1.403380036354065,-8.05463981628418,-0.6196619868278503,1.367210030555725
9204,6,3,4,2,2,1,0,0,0,682227,L,FB,,StrikeCalled,16.460399627685547,9.026849746704102,2099.64990234375,93.04340362548828,0.2382660061120987,6.544519901275635,6.0,0.6109309792518616,-6.858190059661865,0.017689500004053116,1.4956799745559692
7313,6,3,5,2,2,2,0,0,0,682227,L,SW,,FoulBall,0.9808300137519836,-5.440760135650635,2444.64990234375,84.64839935302734,0.3835720121860504,6.430739879608154,6.119999885559082,-2.002739906311035,-8.144829750061035,-0.9955499768257141,2.076900005340576
6447,6,3,6,2,2,2,0,0,0,682227,L,CH,,BallCalled,4.572810173034668,17.678800582885742,1547.6500244140625,84.78849792480469,0.5672119855880737,6.346879959106445,6.039999961853027,2.3068199157714844,-6.82889986038208,1.1648600101470947,2.92221999168396
7281,6,3,7,2,3,2,0,0,0,682227,L,CF,double,InPlay,5.522870063781738,-4.5320000648498535,2220.64990234375,88.88500213623047,0.43905898928642273,6.377900123596191,5.900000095367432,-1.238319993019104,-7.458179950714111,-0.31718701124191284,1.9659700393676758
7143,6,4,1,2,0,0,0,1,0,682227,L,FB,,StrikeCalled,16.334199905395508,8.416620254516602,2081.64990234375,92.668701171875,0.34304699301719666,6.593299865722656,5.860000133514404,0.5966359972953796,-5.101600170135498,0.16317300498485565,3.2311699390411377
6837,6,4,2,2,0,1,0,1,0,682227,L,CB,,BallCalled,-15.746000289916992,-13.836899757385254,2746.64990234375,74.36969757080078,0.16682900488376617,6.7293701171875,5.650000095367432,-1.1518700122833252,-9.590399742126465,0.29955199360847473,3.501189947128296
7432,6,4,3,2,1,1,0,1,0,682227,L,CH,field_out,InPlay,5.933879852294922,13.980899810791016,1735.6500244140625,85.09100341796875,0.4546450078487396,6.367949962615967,5.940000057220459,1.3277299404144287,-7.516670227050781,0.4730589985847473,2.1261699199676514
8137,7,1,1,0,0,0,0,0,0,682227,L,CB,,StrikeCalled,-15.923700332641602,-12.888899803161621,2609.64990234375,72.82009887695312,0.2979300022125244,6.833169937133789,6.199999809265137,-0.6380289793014526,-10.488300323486328,0.8348039984703064,2.9818499088287354
8541,7,1,2,0,0,1,0,0,0,682227,L,FB,,StrikeCalled,16.648500442504883,10.089400291442871,2106.64990234375,92.50630187988281,0.17535699903964996,6.604129791259766,5.900000095367432,0.031448300927877426,-6.538760185241699,-0.6884070038795471,1.9602500200271606
7314,7,1,3,0,0,2,0,0,0,682227,L,CB,field_out,InPlay,-20.375,-15.771900177001953,2802.64990234375,73.92939758300781,0.21316200494766235,6.743259906768799,6.190000057220459,-1.6138499975204468,-11.614500045776367,0.11999599635601044,2.25777006149292
8375,7,2,1,1,0,0,0,0,0,682227,L,CH,,BallCalled,2.2334001064300537,14.621600151062012,1687.6500244140625,83.94840240478516,0.5840910077095032,6.338089942932129,5.940000057220459,1.4457299709320068,-10.068900108337402,0.6488869786262512,0.1495780050754547
7315,7,2,2,1,1,0,0,0,0,682227,L,CH,hit_by_pitch,HitByPitch,1.4615000486373901,17.86389923095703,1750.6500244140625,84.44670104980469,0.46650001406669617,6.272029876708984,6.260000228881836,-0.7798600196838379,-12.258899688720703,-1.8247699737548828,-1.8926700353622437
8376,7,3,1,1,0,0,1,0,0,682227,L,SW,,BallCalled,-3.901550054550171,-15.899700164794922,2470.64990234375,77.29319763183594,0.6477530002593994,6.612060070037842,5.519999980926514,-0.4710969924926758,-6.104420185089111,1.6004199981689453,5.395480155944824
8138,7,3,2,1,1,0,1,0,0,682227,L,CF,,StrikeSwinging,4.951109886169434,-4.057640075683594,2472.64990234375,87.36109924316406,0.5429059863090515,6.524250030517578,5.840000152587891,-0.9856209754943848,-6.65900993347168,-0.02108360081911087,3.0104899406433105
8450,7,3,3,1,1,1,1,0,0,682227,L,SW,field_out,InPlay,5.177420139312744,-6.627890110015869,2536.64990234375,83.20709991455078,0.49718499183654785,6.361999988555908,5.949999809265137,-1.5215699672698975,-6.538139820098877,-0.3375970125198364,3.2813498973846436
8833,7,4,1,2,0,0,1,0,0,571656,R,SW,,StrikeCalled,-6.128220081329346,10.780500411987305,2692.64990234375,82.27410125732422,-1.356160044670105,5.758649826049805,6.420000076293945,3.092859983444214,-8.50652027130127,0.5379559993743896,2.0189199447631836
6838,7,4,2,2,0,1,1,0,0,571656,R,CH,,StrikeSwinging,18.415300369262695,-2.2914299964904785,1308.6500244140625,87.85250091552734,-1.24576997756958,5.837550163269043,6.269999980926514,2.783590078353882,-5.268179893493652,1.5293500423431396,2.5104899406433105
